,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
492,492,test_1010,test,0,negative,but less lot s sensational all it,scarlet diva has a voyeuristic tug but all in all it s a lot less sensational than it wants to be,"[0.01296514 0.00455552 0.00175541 0.00152649 0.00139162 0.00117354
 0.00101575]"
710,710,test_1523,test,0,negative,shelved looks this and repackaged for was,this film looks like it was produced in 1954 shelved for 48 years and repackaged for a 2002 audience,"[0.00399805 0.00386849 0.00286179 0.00237952 0.00214838 0.00155004
 0.00105723]"
1646,1646,test_1427,test,0,negative,it groundbreaking been would have ago thirty,thirty years ago it would have been groundbreaking,"[0.02487036 0.01509245 0.01381848 0.00710961 0.00269836 0.00238339
 0.00225623]"
64,64,test_653,test,1,positive,conveys great with the innovation making passion,director benoit jacquot making his first opera to film translation with tosca conveys the heaving passion of puccini s famous love jealousy murder suicide fandango with great cinematic innovation,"[0.01423841 0.00444841 0.00376196 0.00150964 0.00143555 0.00129793
 0.00108252]"
869,869,test_1675,test,0,negative,may same free the enjoy ride lazy,de niro may enjoy the same free ride from critics afforded to clint eastwood in the lazy bloodwork,"[0.01470432 0.00582007 0.00571434 0.00383673 0.00322409 0.00219222
 0.00183395]"
249,249,test_1725,test,0,negative,s and remarkably chaotic like pretentiously it,chaotic self indulgent and remarkably ugly to look at it s like a series of pretentiously awful student films strung together into one feature length horror,"[0.00193938 0.00135804 0.00122642 0.00106959 0.00095648 0.0009323
 0.00092587]"
1360,1360,test_508,test,1,positive,swashbuckling sometimes satisfies nothing like fashioned old,sometimes nothing satisfies like old fashioned swashbuckling,"[0.00797788 0.0063499  0.00615947 0.0036631  0.00360354 0.00158191
 0.00104867]"
967,967,test_638,test,1,positive,makes that and dares worthwhile what is,it dares to be a little different and that shading is what makes it worthwhile,"[0.00562046 0.00555136 0.00542478 0.00540296 0.0044252  0.00310077
 0.00164589]"
653,653,test_1671,test,0,negative,is is this empty an sloppy and,lacking gravitas macdowell is a placeholder for grief and ergo this sloppy drama is an empty vessel,"[0.00461967 0.00279931 0.00262394 0.00260599 0.0017618  0.0013856
 0.00115578]"
354,354,test_969,test,0,negative,seen every see has actually it unless,i m not suggesting that you actually see it unless you re the kind of person who has seen every wim wenders film of the 70s,"[0.00777181 0.00466205 0.00284129 0.00257364 0.00231907 0.00136782
 0.00101447]"
1043,1043,test_681,test,1,positive,that an dives amazing and incendiary straight,an amazing and incendiary movie that dives straight into the rough waters of contradiction,"[0.00740734 0.00680768 0.00650244 0.00574678 0.00515518 0.00198353
 0.00149434]"
228,228,test_840,test,1,positive,with this and is honest comes under,lauren ambrose comes alive under the attention from two strangers in town with honest performances and realistic interaction between the characters this is a coming of age story with a twist,"[0.00416308 0.00208784 0.00192455 0.00178528 0.00163839 0.00124421
 0.00092284]"
1706,1706,test_1778,test,0,negative,failed unfortunately capture me picture the to,unfortunately the picture failed to capture me,"[0.03183068 0.01117484 0.00474073 0.0036605  0.00360318 0.00358195
 0.00316383]"
1399,1399,test_1545,test,0,negative,deserve pokemon better children than entertainment 4ever,when it comes to entertainment children deserve better than pokemon 4ever,"[0.01411082 0.01378014 0.01192931 0.00650424 0.00453281 0.0020088
 0.00198049]"
1075,1075,test_1680,test,0,negative,what does not viewing freeway saves but,but what saves lives on the freeway does not necessarily make for persuasive viewing,"[0.01635609 0.00804092 0.00318021 0.00304088 0.00259168 0.00246884
 0.00242492]"
219,219,test_240,test,1,positive,iranian mostly is but and the humor,there are a few stabs at absurdist comedy but mostly the humor is of the sweet gentle and occasionally cloying kind that has become an iranian specialty,"[0.01378549 0.01049325 0.00855201 0.00425859 0.00249725 0.00225783
 0.00112295]"
1482,1482,test_197,test,1,positive,best is this one of s polanski,this is one of polanski s best films,"[0.02543947 0.01130923 0.00954613 0.00785422 0.00403652 0.0031942
 0.00232931]"
826,826,test_381,test,1,positive,feels more filled always heavy the like,the story feels more like a serious read filled with heavy doses of always enticing sayles dialogue,"[0.00897778 0.0058249  0.0020464  0.0018378  0.00182905 0.0017941
 0.00170833]"
1150,1150,test_1662,test,0,negative,repellent what 2002 movie will most the,what will most likely turn out to be the most repellent movie of 2002,"[0.00906868 0.00416131 0.00355186 0.00249255 0.00234484 0.00208668
 0.00114889]"
201,201,test_1099,test,0,negative,is falling flat as and this does,the thriller side of this movie is falling flat as the stalker does n t do much stalking and no cop or lawyer grasps the concept of actually investigating the case,"[0.00499282 0.00348378 0.00278772 0.00272316 0.00147129 0.00125678
 0.00100457]"
1500,1500,test_849,test,1,positive,impresses its and endedness with surprises you,impresses you with its open endedness and surprises,"[0.01181921 0.00775159 0.0062198  0.00549547 0.00428929 0.00258365
 0.0025294 ]"
674,674,test_414,test,1,positive,mesmerizing becomes increasingly as the inexorably moves,as the story moves inexorably through its seven day timeframe the picture becomes increasingly mesmerizing,"[0.0082093  0.00816997 0.0040664  0.00268632 0.00257713 0.00219949
 0.0015437 ]"
450,450,test_1074,test,0,negative,never just but takeoff feeling carries feels,the movie feels like it s going to be great and it carries on feeling that way for a long time but takeoff just never happens,"[0.00738449 0.00670631 0.00600172 0.00160987 0.00117696 0.00109813
 0.00079796]"
527,527,test_132,test,1,positive,a make sharp lively and but acting,it s an old story but a lively script sharp acting and partially animated interludes make just a kiss seem minty fresh,"[0.00825649 0.00704053 0.00622291 0.00613376 0.00538762 0.00303767
 0.00126181]"
522,522,test_1766,test,0,negative,about is generic with jason and convincing,with generic sets and b grade special effects jason is about as convincing on the sci fi front as tv s defunct cleopatra 2525,"[0.01018166 0.00541833 0.00324867 0.00223304 0.0021736  0.00205189
 0.0017585 ]"
1687,1687,test_886,test,0,negative,get this 19 to took predecessors it,it took 19 predecessors to get this,"[0.01232193 0.0119308  0.00845405 0.00771173 0.00504104 0.00415658
 0.00267879]"
297,297,test_452,test,1,positive,so and and and relax both while,both hokey and super cool and definitely not in a hurry so sit back relax and have a few laughs while the little ones get a fuzzy treat,"[0.00409476 0.0015211  0.0014023  0.00132695 0.00129877 0.00097827
 0.00089694]"
618,618,test_882,test,1,positive,the will a that touch well movie,a movie that will touch the hearts of both children and adults as well as bring audiences to the edge of their seats,"[0.01924021 0.01121576 0.008863   0.0065339  0.00171767 0.00169753
 0.0015869 ]"
1439,1439,test_1005,test,0,negative,and a sermonizing lifeless to paean dullards,a sermonizing and lifeless paean to teenage dullards,"[0.01178109 0.00556947 0.00422754 0.00398301 0.00141362 0.00115712
 0.00038802]"
169,169,test_1060,test,0,negative,is majorly s fisted from to treatment,ritchie s treatment of the class reversal is majorly ham fisted from the repetitive manifestos that keep getting thrown in people s faces to the fact amber is such a joke,"[0.00222645 0.0021349  0.00155145 0.00147774 0.00136749 0.00111149
 0.00105713]"
213,213,test_1647,test,0,negative,the has is it dull a costumey,the movie is as far as you can get from racy to the point where it almost stops the blood flow to your brain it has a dull costumey feel,"[0.02238861 0.0023152  0.00230506 0.00223517 0.00214511 0.00170112
 0.00094599]"
1128,1128,test_953,test,0,negative,between like surfing and for a channel,like channel surfing between the discovery channel and a late night made for cable action movie,"[0.00942195 0.00574012 0.0039929  0.00211687 0.00166273 0.00161884
 0.00160828]"
332,332,test_179,test,1,positive,a gripping questing look but at somewhat,a somewhat crudely constructed but gripping questing look at a person so racked with self loathing he becomes an enemy to his own race,"[0.0192103  0.0113481  0.00781648 0.00561277 0.00400192 0.00193905
 0.00107016]"
440,440,test_791,test,1,positive,a stunning australia will piece that poetry,a stunning piece of visual poetry that will hopefully be remembered as one of the most important stories to be told in australia s film history,"[0.01089048 0.00359531 0.0033904  0.00333463 0.0032751  0.00323771
 0.00245526]"
1239,1239,test_822,test,1,positive,has fashioned with more a team the,the powers team has fashioned a comedy with more laughs than many no question,"[0.02595046 0.00774791 0.00535923 0.00462801 0.00441232 0.00417833
 0.00315062]"
7,7,test_810,test,1,positive,has nair throwing constructed such an that,throwing caution to the wind with an invitation to the hedonist in us all nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another,"[0.00931168 0.00532825 0.0028272  0.00243841 0.0022232  0.00174261
 0.00163667]"
12,12,test_1116,test,0,negative,drone a which a dreary incoherent mess,a dreary incoherent self indulgent mess of a movie in which a bunch of pompous windbags drone on inanely for two hours a cacophony of pretentious meaningless prattle,"[0.00140869 0.00121775 0.00111807 0.00104243 0.00075522 0.00048784
 0.00044812]"
416,416,test_26,test,1,positive,drugs like paid unfortunately in think projects,if there s a way to effectively teach kids about the dangers of drugs i think it s in projects like the unfortunately r rated paid,"[0.00322919 0.00302348 0.00260732 0.00255458 0.00228935 0.00152077
 0.00150587]"
788,788,test_1460,test,0,negative,a yet disquisition humorless on hysterical literally,a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face,"[0.00719095 0.00555474 0.00221299 0.00220078 0.0021616  0.00102162
 0.00042648]"
1017,1017,test_191,test,1,positive,impresses almost performance s much as moore,moore s performance impresses almost as much as her work with haynes in 1995 s safe,"[0.0322796  0.00783204 0.0033165  0.00258551 0.00198604 0.00139494
 0.00131633]"
1061,1061,test_1526,test,0,negative,feels unfunny twice this but clocks extremely,this extremely unfunny film clocks in at 80 minutes but feels twice as long,"[0.00710256 0.00495857 0.00494138 0.00263859 0.00244897 0.00202028
 0.00200035]"
1327,1327,test_1392,test,0,negative,overstuffed an compendium of dogma teen catholic,an overstuffed compendium of teen catholic movie dogma,"[0.01390688 0.00775298 0.00492722 0.00144484 0.00102014 0.00020211
 0.00018119]"
269,269,test_718,test,1,positive,offers and it gorgeous effective an performances,though the controversial korean filmmaker s latest effort is not for all tastes it offers gorgeous imagery effective performances and an increasingly unsettling sense of foreboding,"[0.01306193 0.01176231 0.00537649 0.00465573 0.00256111 0.0016585
 0.00131035]"
30,30,test_1615,test,0,negative,squandered has using it that but and,this is a great subject for a movie but hollywood has squandered the opportunity using it as a prop for warmed over melodrama and the kind of choreographed mayhem that director john woo has built his career on,"[0.00561143 0.00299336 0.00220309 0.0014134  0.00126708 0.00122911
 0.00090007]"
805,805,test_1688,test,0,negative,just does t but this n barbershop,it may be an easy swipe to take but this barbershop just does n t make the cut,"[0.01322227 0.0122237  0.0095998  0.00391948 0.00251875 0.00063174
 0.00060272]"
944,944,test_1704,test,0,negative,winds up a but mess tries that,a movie that tries to fuse the two woods but winds up a bolly holly masala mess,"[0.00349677 0.00347931 0.00236153 0.00226702 0.00182459 0.001542
 0.00141638]"
625,625,test_1002,test,0,negative,overloads but business sugary with bits it,the story is naturally poignant but first time screenwriter paul pender overloads it with sugary bits of business,"[0.01106915 0.00629016 0.00405399 0.00394665 0.00217434 0.00152731
 0.00120981]"
196,196,test_892,test,0,negative,is an unsettlingly turns loyal and and,this time out sade is an unsettlingly familiar figure in turns loyal and deceitful responsible and reckless idealistically selfless and coldly self interested,"[0.01334531 0.00401017 0.00339736 0.00204641 0.00202952 0.00156112
 0.00109078]"
1329,1329,test_1396,test,0,negative,are names to these them future avoid,these are names to remember in order to avoid them in the future,"[0.0084522  0.0056459  0.00405194 0.00382177 0.00303767 0.00196853
 0.00176234]"
1144,1144,test_1416,test,0,negative,but funnier and more it been innocent,there s an audience for it but it could have been funnier and more innocent,"[0.00954779 0.00502032 0.00484879 0.00477206 0.00340921 0.00281208
 0.00278304]"
1534,1534,test_392,test,1,positive,an that indicates impressive effort talent if,an impressive if flawed effort that indicates real talent,"[0.01575686 0.00696277 0.00693113 0.00515922 0.00459551 0.00309129
 0.00304727]"
510,510,test_1407,test,0,negative,is on hinged belief that are inherently,the humor is hinged on the belief that knees in the crotch elbows in the face and spit in the eye are inherently funny,"[0.00490202 0.00435279 0.00404706 0.00305138 0.00194243 0.00190196
 0.00187197]"
718,718,test_1716,test,1,positive,is surprisingly keeps who well directed by,the film is surprisingly well directed by brett ratner who keeps things moving well at least until the problematic third act,"[0.01145082 0.00910843 0.00641665 0.00590546 0.00503247 0.00212183
 0.00121657]"
731,731,test_177,test,1,positive,and it lightens keeps without the wallet,as an entertainment the movie keeps you diverted and best of all it lightens your wallet without leaving a sting,"[0.00873706 0.00699642 0.00463858 0.00420029 0.00387438 0.00299653
 0.00135466]"
123,123,test_1196,test,0,negative,has suggests run that creative too into,too loud too long and too frantic by half die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over tunnel under or barrel through,"[0.0023777  0.00189408 0.00128445 0.00118146 0.00091652 0.00089249
 0.00083819]"
162,162,test_669,test,1,positive,who enjoy the to s real adventure,the film s real appeal wo n t be to clooney fans or adventure buffs but to moviegoers who enjoy thinking about compelling questions with no easy answers,"[0.00846036 0.00558624 0.00228901 0.00212783 0.00203217 0.00198678
 0.00173763]"
1149,1149,test_1626,test,0,negative,is t just there much beyond at,beyond a handful of mildly amusing lines there just is n t much to laugh at,"[0.00904612 0.0072279  0.00485507 0.00209957 0.00206322 0.00198826
 0.00137879]"
617,617,test_863,test,1,positive,bravely treads nolan few ambivalence films and,nolan bravely treads where few american films dare to delve into the world of ambivalence and ambiguity,"[0.03888479 0.02328189 0.0033025  0.00046835 0.00042303 0.00030051
 0.00022643]"
1435,1435,test_899,test,1,positive,sturdy have entertaining both and their drama,sturdy entertaining period drama both caine and fraser have their moments,"[0.02283381 0.01229634 0.00880891 0.00544396 0.00438514 0.00226091
 0.0022315 ]"
893,893,test_433,test,1,positive,that a stimulates byzantine melodrama well as,a byzantine melodrama that stimulates the higher brain functions as well as the libido,"[0.01944255 0.00840516 0.0082064  0.0074985  0.00286794 0.00127471
 0.00110685]"
1045,1045,test_725,test,1,positive,offers it as plenty its but and,but it offers plenty to ponder and chew on as its unusual relationship slowly unfolds,"[0.00958944 0.00729319 0.00598008 0.00391148 0.00328658 0.00276511
 0.0026713 ]"
465,465,test_172,test,1,positive,and seemed goodness lot has latifah she,my goodness queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts,"[0.00900905 0.00627615 0.00239471 0.00208592 0.00208008 0.00167323
 0.00159879]"
1438,1438,test_997,test,0,negative,is this greasiest at cinema junk food,this is junk food cinema at its greasiest,"[0.00941471 0.00675861 0.00574471 0.00455497 0.00318976 0.00292866
 0.00219077]"
420,420,test_90,test,1,positive,s ultimate it the 2 redneck and,4 friends 2 couples 2000 miles and all the pabst blue ribbon beer they can drink it s the ultimate redneck road trip,"[0.02057911 0.00315359 0.00274425 0.00252698 0.00170416 0.00102841
 0.0008572 ]"
968,968,test_673,test,1,positive,a highly coupled and intriguing with some,a highly intriguing thriller coupled with some ingenious plot devices and some lavishly built settings,"[0.01468984 0.00597098 0.00381971 0.00251764 0.00229536 0.00205454
 0.00197846]"
1280,1280,test_38,test,1,positive,provides an amazing performance that gosling dwarfs,gosling provides an amazing performance that dwarfs everything else in the film,"[0.00977692 0.00970341 0.00969838 0.00882359 0.00690862 0.00401405
 0.00302182]"
48,48,test_1069,test,0,negative,focuses inquisitions this spanish and about with,focuses on joan s raging hormones and sledgehammers the audience with spanish inquisitions about her madness so much that i became mad that i wasted 123 minutes and 9 50 on this 21st century torture device,"[0.00273505 0.00147481 0.00141637 0.0012888  0.00124923 0.00091348
 0.00086128]"
1221,1221,test_185,test,1,positive,an unabashedly and thoroughly schmaltzy enjoyable true,an unabashedly schmaltzy and thoroughly enjoyable true story,"[0.00779591 0.0075754  0.00618464 0.00530125 0.0037428  0.00204453
 0.00128654]"
977,977,test_984,test,0,negative,does on t and s that really,it s a film that hinges on its casting and glover really does n t fit the part,"[0.00466482 0.00299796 0.00292659 0.00271456 0.0024764  0.00233507
 0.0023226 ]"
1318,1318,test_1149,test,0,negative,an unimaginative glibly nasty work piece of,an unimaginative nasty glibly cynical piece of work,"[0.00809026 0.00546005 0.00404314 0.00343749 0.00252419 0.00246064
 0.00170319]"
1007,1007,test_20,test,1,positive,that an brings everyone idealistic out love,an idealistic love story that brings out the latent 15 year old romantic in everyone,"[0.0191884  0.0135375  0.00690511 0.00195091 0.00182461 0.00133439
 0.0011526 ]"
1062,1062,test_1532,test,0,negative,frustratingly nothing what tells other emerges dridi,frustratingly dridi tells us nothing about el gallo other than what emerges through his music,"[0.0170776  0.0060254  0.00291803 0.00242586 0.00225169 0.00215667
 0.00210817]"
250,250,test_1744,test,0,negative,flotsam in moviemaking not it us sea,flotsam in the sea of moviemaking not big enough for us to worry about it causing significant harm and not smelly enough to bother despising,"[0.01145704 0.00257747 0.00216086 0.00211549 0.00148463 0.00108007
 0.00078831]"
1410,1410,test_1799,test,0,negative,just not that are extreme these ops,i regret to report that these ops are just not extreme enough,"[0.00767245 0.00701228 0.00420521 0.00307445 0.00279479 0.00265825
 0.00235501]"
