,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
710,710,test_1523,test,0,negative,a repackaged like it 2002 looks for,this film looks like it was produced in 1954 shelved for 48 years and repackaged for a 2002 audience,"[0.21171013 0.03650055 0.02377305 0.0171535  0.01576571 0.01417871
 0.01374405]"
1646,1646,test_1427,test,0,negative,groundbreaking thirty would have been it years,thirty years ago it would have been groundbreaking,"[0.4229157  0.11509087 0.10859302 0.10071085 0.09563291 0.05644637
 0.02561377]"
64,64,test_653,test,1,positive,with with the film of heaving passion,director benoit jacquot making his first opera to film translation with tosca conveys the heaving passion of puccini s famous love jealousy murder suicide fandango with great cinematic innovation,"[0.10533582 0.10533582 0.0885164  0.07615658 0.07552622 0.06526829
 0.0496775 ]"
869,869,test_1675,test,0,negative,lazy bloodwork the the clint may critics,de niro may enjoy the same free ride from critics afforded to clint eastwood in the lazy bloodwork,"[0.44437832 0.24005935 0.22822784 0.22822784 0.22062485 0.14394435
 0.13549045]"
249,249,test_1725,test,0,negative,and to of a pretentiously ugly chaotic,chaotic self indulgent and remarkably ugly to look at it s like a series of pretentiously awful student films strung together into one feature length horror,"[0.19760066 0.10357392 0.06118478 0.04266268 0.02997192 0.02858792
 0.02713751]"
1360,1360,test_508,test,1,positive,swashbuckling fashioned sometimes satisfies nothing like old,sometimes nothing satisfies like old fashioned swashbuckling,"[0.1901734  0.05611441 0.05519991 0.05299482 0.0144336  0.00605567
 0.00212453]"
967,967,test_638,test,1,positive,worthwhile and is dares it it to,it dares to be a little different and that shading is what makes it worthwhile,"[0.12857954 0.12407552 0.11762857 0.08893825 0.0869229  0.0869229
 0.05154736]"
653,653,test_1671,test,0,negative,this and gravitas a is is lacking,lacking gravitas macdowell is a placeholder for grief and ergo this sloppy drama is an empty vessel,"[0.16657418 0.15989983 0.04632851 0.03371476 0.02946923 0.02946923
 0.02944568]"
354,354,test_969,test,0,negative,70s not wenders the the see m,i m not suggesting that you actually see it unless you re the kind of person who has seen every wim wenders film of the 70s,"[0.04603666 0.04190464 0.04138113 0.03279397 0.03279397 0.03182132
 0.03156079]"
1043,1043,test_681,test,1,positive,and incendiary dives the movie amazing rough,an amazing and incendiary movie that dives straight into the rough waters of contradiction,"[0.2090967  0.16718984 0.09488674 0.04695935 0.04251949 0.04045597
 0.03965315]"
228,228,test_840,test,1,positive,of and with with the the performances,lauren ambrose comes alive under the attention from two strangers in town with honest performances and realistic interaction between the characters this is a coming of age story with a twist,"[0.1304747  0.11349928 0.08899216 0.08899216 0.07369427 0.07369427
 0.06357151]"
1706,1706,test_1778,test,0,negative,to me capture unfortunately picture failed the,unfortunately the picture failed to capture me,"[0.18141957 0.03831314 0.02331005 0.01951695 0.01721628 0.01276727
 0.00079121]"
1399,1399,test_1545,test,0,negative,deserve than better it 4ever entertainment to,when it comes to entertainment children deserve better than pokemon 4ever,"[0.50677764 0.3367858  0.26261958 0.16685565 0.15655652 0.1392043
 0.07218482]"
1075,1075,test_1680,test,0,negative,not but what necessarily saves make does,but what saves lives on the freeway does not necessarily make for persuasive viewing,"[0.47689262 0.3366217  0.29759634 0.23848712 0.16643268 0.15514676
 0.15351108]"
219,219,test_240,test,1,positive,and of absurdist mostly but iranian humor,there are a few stabs at absurdist comedy but mostly the humor is of the sweet gentle and occasionally cloying kind that has become an iranian specialty,"[0.2549244  0.1298756  0.12027546 0.08113386 0.07650258 0.07201745
 0.06834078]"
1482,1482,test_197,test,1,positive,films of this best s polanski one,this is one of polanski s best films,"[0.39734015 0.22726685 0.21133311 0.07398239 0.06514332 0.0524321
 0.01112961]"
826,826,test_381,test,1,positive,more serious heavy like feels a read,the story feels more like a serious read filled with heavy doses of always enticing sayles dialogue,"[0.38376722 0.3206106  0.2931816  0.16929042 0.15573561 0.14634848
 0.1326055 ]"
1150,1150,test_1662,test,0,negative,the movie most most to be repellent,what will most likely turn out to be the most repellent movie of 2002,"[0.48063248 0.12554786 0.11113262 0.11113262 0.08764549 0.08211027
 0.05971042]"
201,201,test_1099,test,0,negative,does t of of movie n is,the thriller side of this movie is falling flat as the stalker does n t do much stalking and no cop or lawyer grasps the concept of actually investigating the case,"[0.13554436 0.11415564 0.1027267  0.1027267  0.09939385 0.05336431
 0.03397115]"
1500,1500,test_849,test,1,positive,and with impresses surprises open endedness you,impresses you with its open endedness and surprises,"[0.09497397 0.0509393  0.02184929 0.02102654 0.01844853 0.01830393
 0.00551352]"
674,674,test_414,test,1,positive,mesmerizing inexorably increasingly as the the through,as the story moves inexorably through its seven day timeframe the picture becomes increasingly mesmerizing,"[0.5076697  0.15877408 0.10329154 0.06789508 0.05434696 0.05434696
 0.04946384]"
450,450,test_1074,test,0,negative,but happens just for takeoff to and,the movie feels like it s going to be great and it carries on feeling that way for a long time but takeoff just never happens,"[0.10352995 0.07887991 0.06607934 0.06543154 0.05828266 0.03448499
 0.0268019 ]"
527,527,test_132,test,1,positive,sharp script and an fresh story interludes,it s an old story but a lively script sharp acting and partially animated interludes make just a kiss seem minty fresh,"[0.13892931 0.13773212 0.10092722 0.09224185 0.08656953 0.08245417
 0.07269313]"
522,522,test_1766,test,0,negative,and with the cleopatra 2525 about sets,with generic sets and b grade special effects jason is about as convincing on the sci fi front as tv s defunct cleopatra 2525,"[0.10092722 0.06327453 0.05013168 0.0436164  0.0410306  0.03778642
 0.03141734]"
1687,1687,test_886,test,0,negative,to predecessors this it get 19 took,it took 19 predecessors to get this,"[0.13450326 0.09658682 0.04132344 0.03109308 0.02929954 0.01061139
 0.00341769]"
297,297,test_452,test,1,positive,laughs hokey definitely a a a so,both hokey and super cool and definitely not in a hurry so sit back relax and have a few laughs while the little ones get a fuzzy treat,"[0.3732872  0.27191746 0.20268002 0.13257492 0.13257492 0.13257492
 0.11252249]"
618,618,test_882,test,1,positive,and movie a of of will audiences,a movie that will touch the hearts of both children and adults as well as bring audiences to the edge of their seats,"[0.10553704 0.0578599  0.05784089 0.0493765  0.0493765  0.04189505
 0.03401145]"
1439,1439,test_1005,test,0,negative,and a sermonizing lifeless teenage paean dullards,a sermonizing and lifeless paean to teenage dullards,"[0.05443438 0.03414486 0.02729983 0.02623995 0.01227662 0.01129493
 0.00961267]"
169,169,test_1060,test,0,negative,of keep is is manifestos that to,ritchie s treatment of the class reversal is majorly ham fisted from the repetitive manifestos that keep getting thrown in people s faces to the fact amber is such a joke,"[0.1651593  0.15523611 0.14223324 0.14223324 0.03512166 0.03094121
 0.02651506]"
213,213,test_1647,test,0,negative,you a as as costumey to to,the movie is as far as you can get from racy to the point where it almost stops the blood flow to your brain it has a dull costumey feel,"[0.20481744 0.11676464 0.10393425 0.10393425 0.08988856 0.08384489
 0.08384489]"
1128,1128,test_953,test,0,negative,and surfing between channel channel night cable,like channel surfing between the discovery channel and a late night made for cable action movie,"[0.16941768 0.13681307 0.12117349 0.07156631 0.07156631 0.05909782
 0.05346902]"
332,332,test_179,test,1,positive,questing gripping a a but crudely look,a somewhat crudely constructed but gripping questing look at a person so racked with self loathing he becomes an enemy to his own race,"[0.8015805  0.6333723  0.5332324  0.5332324  0.423966   0.3857991
 0.11873107]"
440,440,test_791,test,1,positive,film s one hopefully a of of,a stunning piece of visual poetry that will hopefully be remembered as one of the most important stories to be told in australia s film history,"[0.03124281 0.0300442  0.02292521 0.0212871  0.02107946 0.02036023
 0.02036023]"
1239,1239,test_822,test,1,positive,than more comedy the laughs powers has,the powers team has fashioned a comedy with more laughs than many no question,"[0.3786139  0.28478724 0.2085147  0.19879626 0.1912843  0.15836626
 0.12189545]"
7,7,test_810,test,1,positive,caution with with to to such that,throwing caution to the wind with an invitation to the hedonist in us all nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another,"[0.18146881 0.17322639 0.17322639 0.11216752 0.11216752 0.106829
 0.09272432]"
12,12,test_1116,test,0,negative,for a a a a of of,a dreary incoherent self indulgent mess of a movie in which a bunch of pompous windbags drone on inanely for two hours a cacophony of pretentious meaningless prattle,"[0.12560925 0.11928892 0.11928892 0.11928892 0.11928892 0.0724102
 0.0724102 ]"
416,416,test_26,test,1,positive,a it the the unfortunately of to,if there s a way to effectively teach kids about the dangers of drugs i think it s in projects like the unfortunately r rated paid,"[0.20799664 0.2019349  0.13693276 0.13693276 0.12881187 0.11552516
 0.07647553]"
788,788,test_1460,test,0,negative,a disquisition and hysterical humorless line face,a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face,"[0.195487   0.12118474 0.06972091 0.0409252  0.04046143 0.03559131
 0.02629016]"
1017,1017,test_191,test,1,positive,performance as as impresses 1995 moore her,moore s performance impresses almost as much as her work with haynes in 1995 s safe,"[0.09452556 0.07629366 0.07629366 0.06372771 0.06034446 0.05621326
 0.03695358]"
1061,1061,test_1526,test,0,negative,but in unfunny film twice minutes as,this extremely unfunny film clocks in at 80 minutes but feels twice as long,"[0.0596876  0.03593238 0.03144613 0.03018044 0.02876936 0.0277726
 0.02568419]"
1327,1327,test_1392,test,0,negative,movie compendium overstuffed catholic teen an dogma,an overstuffed compendium of teen catholic movie dogma,"[0.15265852 0.05854822 0.05261994 0.04227953 0.01730776 0.01415236
 0.01039195]"
269,269,test_718,test,1,positive,for the and is foreboding it gorgeous,though the controversial korean filmmaker s latest effort is not for all tastes it offers gorgeous imagery effective performances and an increasingly unsettling sense of foreboding,"[0.21195431 0.09659525 0.07623607 0.0745406  0.06920797 0.05907118
 0.0578718 ]"
30,30,test_1615,test,0,negative,squandered movie melodrama for for a a,this is a great subject for a movie but hollywood has squandered the opportunity using it as a prop for warmed over melodrama and the kind of choreographed mayhem that director john woo has built his career on,"[0.31545836 0.17304826 0.10157061 0.09867987 0.09867987 0.09577894
 0.09577894]"
805,805,test_1688,test,0,negative,the barbershop but n just an make,it may be an easy swipe to take but this barbershop just does n t make the cut,"[0.05955166 0.04168864 0.03277811 0.03026121 0.02787426 0.02145449
 0.0207639 ]"
944,944,test_1704,test,0,negative,a a to that movie the winds,a movie that tries to fuse the two woods but winds up a bolly holly masala mess,"[0.11291352 0.11291352 0.07263131 0.06011469 0.04291912 0.03218861
 0.01707209]"
625,625,test_1002,test,0,negative,overloads pender but sugary business time poignant,the story is naturally poignant but first time screenwriter paul pender overloads it with sugary bits of business,"[0.6304116  0.2214351  0.20576715 0.1864469  0.17371675 0.15528974
 0.12448122]"
196,196,test_892,test,0,negative,selfless and and and idealistically reckless self,this time out sade is an unsettlingly familiar figure in turns loyal and deceitful responsible and reckless idealistically selfless and coldly self interested,"[0.38853872 0.31594855 0.31594855 0.31594855 0.16354807 0.15681474
 0.14670275]"
1329,1329,test_1396,test,0,negative,future in in are the names avoid,these are names to remember in order to avoid them in the future,"[0.0956014  0.02624595 0.02624595 0.02460838 0.02190072 0.01826335
 0.01740291]"
1144,1144,test_1416,test,0,negative,but funnier and innocent audience been more,there s an audience for it but it could have been funnier and more innocent,"[0.41852897 0.12048167 0.0837108  0.0650263  0.05046886 0.03034037
 0.017385  ]"
1534,1534,test_392,test,1,positive,that an flawed if impressive effort talent,an impressive if flawed effort that indicates real talent,"[0.2036853  0.10457209 0.06502932 0.06329887 0.02935569 0.02119327
 0.01569868]"
510,510,test_1407,test,0,negative,inherently the the the the the funny,the humor is hinged on the belief that knees in the crotch elbows in the face and spit in the eye are inherently funny,"[0.24854183 0.21095264 0.21095264 0.21095264 0.21095264 0.21095264
 0.20512655]"
718,718,test_1716,test,1,positive,surprisingly film act until ratner problematic keeps,the film is surprisingly well directed by brett ratner who keeps things moving well at least until the problematic third act,"[0.19957504 0.13410151 0.10448874 0.0598284  0.04112334 0.03906721
 0.03340996]"
731,731,test_177,test,1,positive,wallet movie it sting you diverted of,as an entertainment the movie keeps you diverted and best of all it lightens your wallet without leaving a sting,"[0.13801421 0.1359404  0.11565538 0.11523464 0.11346699 0.09035441
 0.06741417]"
123,123,test_1196,test,0,negative,or the a can too too too,too loud too long and too frantic by half die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over tunnel under or barrel through,"[0.30551523 0.23960009 0.14617267 0.0539824  0.04805936 0.04805936
 0.04805936]"
162,162,test_669,test,1,positive,enjoy real s who clooney to to,the film s real appeal wo n t be to clooney fans or adventure buffs but to moviegoers who enjoy thinking about compelling questions with no easy answers,"[0.33002764 0.17502308 0.15193805 0.1382219  0.12255965 0.12244127
 0.12244127]"
1149,1149,test_1626,test,0,negative,to of just t n amusing handful,beyond a handful of mildly amusing lines there just is n t much to laugh at,"[0.08764549 0.04564688 0.04052929 0.03034939 0.02953354 0.02900332
 0.02272518]"
617,617,test_863,test,1,positive,bravely and ambivalence american ambiguity where treads,nolan bravely treads where few american films dare to delve into the world of ambivalence and ambiguity,"[0.1810442  0.10553704 0.06151272 0.05838495 0.05747135 0.05666634
 0.04973157]"
1435,1435,test_899,test,1,positive,drama both and sturdy fraser their period,sturdy entertaining period drama both caine and fraser have their moments,"[0.0871608  0.06167293 0.05443438 0.04318884 0.03008673 0.02077435
 0.01737394]"
893,893,test_433,test,1,positive,melodrama a stimulates brain the the byzantine,a byzantine melodrama that stimulates the higher brain functions as well as the libido,"[1.1521715  0.7714596  0.6330579  0.46071744 0.44472995 0.44472995
 0.3368547 ]"
1045,1045,test_725,test,1,positive,unusual to ponder chew and unfolds its,but it offers plenty to ponder and chew on as its unusual relationship slowly unfolds,"[0.24434787 0.23959842 0.22303312 0.21266966 0.2090967  0.14186591
 0.13985863]"
465,465,test_172,test,1,positive,and goodness to to flaunting lot natural,my goodness queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts,"[0.17795148 0.17715698 0.16479631 0.16479631 0.1257757  0.09705181
 0.05833622]"
1438,1438,test_997,test,0,negative,food greasiest cinema its at this is,this is junk food cinema at its greasiest,"[0.1394453  0.12778266 0.11284845 0.06030026 0.03301132 0.02752015
 0.02553188]"
420,420,test_90,test,1,positive,ultimate it the the blue ribbon all,4 friends 2 couples 2000 miles and all the pabst blue ribbon beer they can drink it s the ultimate redneck road trip,"[0.26484367 0.2019349  0.13693276 0.13693276 0.12376881 0.09919819
 0.08732364]"
968,968,test_673,test,1,positive,a some some lavishly and with intriguing,a highly intriguing thriller coupled with some ingenious plot devices and some lavishly built settings,"[0.06223261 0.05580619 0.05580619 0.04009652 0.0392576  0.0300352
 0.02562764]"
1280,1280,test_38,test,1,positive,the else amazing dwarfs provides film that,gosling provides an amazing performance that dwarfs everything else in the film,"[0.07455859 0.04791575 0.02632014 0.02142624 0.01980255 0.01868596
 0.01668462]"
48,48,test_1069,test,0,negative,inquisitions and and sledgehammers on on that,focuses on joan s raging hormones and sledgehammers the audience with spanish inquisitions about her madness so much that i became mad that i wasted 123 minutes and 9 50 on this 21st century torture device,"[0.1417929  0.12556805 0.12556805 0.11937152 0.07095689 0.07095689
 0.06770203]"
1221,1221,test_185,test,1,positive,unabashedly and schmaltzy thoroughly true enjoyable an,an unabashedly schmaltzy and thoroughly enjoyable true story,"[0.3189594  0.31733078 0.05591461 0.01679949 0.0146147  0.01376488
 0.01316104]"
977,977,test_984,test,0,negative,hinges and a n t its does,it s a film that hinges on its casting and glover really does n t fit the part,"[0.11379889 0.05192797 0.03512786 0.03297906 0.03041306 0.03014498
 0.0250034 ]"
1318,1318,test_1149,test,0,negative,nasty cynical glibly unimaginative piece work an,an unimaginative nasty glibly cynical piece of work,"[0.11163475 0.08901977 0.06380311 0.03037731 0.02828976 0.0174656
 0.00294221]"
1007,1007,test_20,test,1,positive,in brings latent idealistic romantic everyone the,an idealistic love story that brings out the latent 15 year old romantic in everyone,"[0.08227336 0.05445756 0.04271182 0.03714896 0.02706599 0.01894147
 0.01652113]"
1062,1062,test_1532,test,0,negative,frustratingly music than tells us nothing his,frustratingly dridi tells us nothing about el gallo other than what emerges through his music,"[0.33901316 0.13324164 0.10386496 0.08057006 0.05671354 0.05494533
 0.04256363]"
250,250,test_1744,test,0,negative,and flotsam in not not to to,flotsam in the sea of moviemaking not big enough for us to worry about it causing significant harm and not smelly enough to bother despising,"[0.19760066 0.13218445 0.12705949 0.10622345 0.10622345 0.10357392
 0.10357392]"
1410,1410,test_1799,test,0,negative,are i just to that enough not,i regret to report that these ops are just not extreme enough,"[0.11621002 0.0868042  0.08501844 0.07791255 0.06721227 0.06235804
 0.05614558]"
