,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
492,492,test_1010,test,0,negative,tug wants voyeuristic but has s diva,scarlet diva has a voyeuristic tug but all in all it s a lot less sensational than it wants to be,[2.6626923 1.4466385 1.1327295 0.9340347 0.9273908 0.7623155 0.6214062]
710,710,test_1523,test,0,negative,was years produced shelved it for this,this film looks like it was produced in 1954 shelved for 48 years and repackaged for a 2002 audience,"[1.6395019  1.5360792  1.2022457  1.0544302  0.7305888  0.19481888
 0.13068074]"
1646,1646,test_1427,test,0,negative,have it would thirty ago years been,thirty years ago it would have been groundbreaking,"[ 1.7383345   1.5322921   0.520527   -0.12062277 -0.15692246 -0.17724386
 -0.39770013]"
64,64,test_653,test,1,positive,conveys puccini his famous passion heaving great,director benoit jacquot making his first opera to film translation with tosca conveys the heaving passion of puccini s famous love jealousy murder suicide fandango with great cinematic innovation,[1.9590696 1.8790599 1.7117447 1.2648661 1.1866677 1.0007628 0.9787001]
869,869,test_1675,test,0,negative,bloodwork enjoy from eastwood afforded lazy free,de niro may enjoy the same free ride from critics afforded to clint eastwood in the lazy bloodwork,"[2.3880563  1.8688219  1.6576537  1.0252105  0.95010513 0.7298562
 0.6078833 ]"
249,249,test_1725,test,0,negative,horror it s feature one at self,chaotic self indulgent and remarkably ugly to look at it s like a series of pretentiously awful student films strung together into one feature length horror,[2.0897675 1.7311062 1.1487707 0.9378569 0.8611318 0.6421958 0.6090519]
1360,1360,test_508,test,1,positive,nothing old fashioned swashbuckling like sometimes satisfies,sometimes nothing satisfies like old fashioned swashbuckling,"[ 1.4085454   0.85703427  0.7377809   0.581147   -0.11286549 -0.5659947
 -2.0134163 ]"
967,967,test_638,test,1,positive,a it it be is to what,it dares to be a little different and that shading is what makes it worthwhile,"[ 2.8481395   0.89874816  0.39224926  0.37506756  0.16646767 -0.16894343
 -0.1772778 ]"
653,653,test_1671,test,0,negative,placeholder drama this a ergo lacking is,lacking gravitas macdowell is a placeholder for grief and ergo this sloppy drama is an empty vessel,"[1.608302   1.4564084  1.2496959  1.104531   0.91434246 0.7787038
 0.6766842 ]"
354,354,test_969,test,0,negative,wim m unless actually i who see,i m not suggesting that you actually see it unless you re the kind of person who has seen every wim wenders film of the 70s,"[3.281664   2.2778137  1.3440489  1.0913265  0.90233284 0.66158617
 0.52103394]"
1043,1043,test_681,test,1,positive,dives that of amazing straight incendiary rough,an amazing and incendiary movie that dives straight into the rough waters of contradiction,"[ 1.6303196   1.537297    1.4323105   0.4526499   0.24787366 -0.0304894
 -0.17380498]"
228,228,test_840,test,1,positive,a is ambrose two this a lauren,lauren ambrose comes alive under the attention from two strangers in town with honest performances and realistic interaction between the characters this is a coming of age story with a twist,[1.6459835 1.4297637 1.3591428 1.179972  1.0941163 0.8789347 0.8288814]
1706,1706,test_1778,test,0,negative,unfortunately capture the me to picture failed,unfortunately the picture failed to capture me,"[ 1.6620806   1.4066912   0.19415171 -0.00549364 -0.54559493 -0.80127025
 -1.9337063 ]"
1399,1399,test_1545,test,0,negative,to better it 4ever entertainment children deserve,when it comes to entertainment children deserve better than pokemon 4ever,[1.4231293 1.3248165 1.218391  1.1764251 0.8504768 0.8201663 0.5456694]
1075,1075,test_1680,test,0,negative,saves for on viewing make what does,but what saves lives on the freeway does not necessarily make for persuasive viewing,"[ 2.1550457   1.7915791   0.9061631   0.71714693  0.6129712   0.27634162
 -0.49789137]"
219,219,test_240,test,1,positive,comedy become an few absurdist cloying humor,there are a few stabs at absurdist comedy but mostly the humor is of the sweet gentle and occasionally cloying kind that has become an iranian specialty,"[3.2062707  1.546026   1.4967947  1.156712   0.8594645  0.8270446
 0.80834365]"
1482,1482,test_197,test,1,positive,films this s polanski of one is,this is one of polanski s best films,"[ 1.7081404   1.6523058   1.3540623   0.8974653   0.42034343  0.15963793
 -0.4377191 ]"
826,826,test_381,test,1,positive,enticing dialogue sayles of read feels with,the story feels more like a serious read filled with heavy doses of always enticing sayles dialogue,"[1.6645911  1.2791185  0.73468363 0.5950324  0.5411548  0.08017248
 0.02234383]"
1150,1150,test_1662,test,0,negative,to repellent most turn most the will,what will most likely turn out to be the most repellent movie of 2002,"[2.1485693  1.8964454  0.89158314 0.7796795  0.65721595 0.36334115
 0.03050009]"
201,201,test_1099,test,0,negative,stalker no much investigating this movie concept,the thriller side of this movie is falling flat as the stalker does n t do much stalking and no cop or lawyer grasps the concept of actually investigating the case,"[1.8709501  1.3730564  1.1659808  1.1100113  0.9440232  0.93096906
 0.79142916]"
1500,1500,test_849,test,1,positive,and impresses endedness open with you its,impresses you with its open endedness and surprises,"[ 1.3062615   0.60013443  0.4632566   0.40610698  0.40568787 -0.05213936
 -1.9063624 ]"
674,674,test_414,test,1,positive,inexorably mesmerizing through moves increasingly timeframe seven,as the story moves inexorably through its seven day timeframe the picture becomes increasingly mesmerizing,"[4.4487677  1.7383338  1.6915859  1.2112322  1.0534356  0.87140393
 0.6635522 ]"
450,450,test_1074,test,0,negative,going long on happens a and s,the movie feels like it s going to be great and it carries on feeling that way for a long time but takeoff just never happens,"[1.1220309  1.0273064  0.8074978  0.75025934 0.18758802 0.15820315
 0.10239682]"
527,527,test_132,test,1,positive,script it partially make a just fresh,it s an old story but a lively script sharp acting and partially animated interludes make just a kiss seem minty fresh,"[2.289921   1.9857842  1.8085954  1.6511873  1.2088014  0.66985154
 0.41218615]"
522,522,test_1766,test,0,negative,sets defunct cleopatra is tv b fi,with generic sets and b grade special effects jason is about as convincing on the sci fi front as tv s defunct cleopatra 2525,"[2.290088   2.2500858  1.6495103  1.1093364  1.0966994  0.95871735
 0.9290532 ]"
1687,1687,test_886,test,0,negative,this predecessors took to get it 19,it took 19 predecessors to get this,"[ 1.883415    1.4390072  -0.25987366 -0.41475523 -0.43374655 -0.9876651
 -1.0108632 ]"
297,297,test_452,test,1,positive,laughs super sit definitely little both get,both hokey and super cool and definitely not in a hurry so sit back relax and have a few laughs while the little ones get a fuzzy treat,"[2.1907532  1.4131262  1.0147182  0.9622419  0.62402374 0.59945035
 0.5457113 ]"
618,618,test_882,test,1,positive,of both the to audiences movie touch,a movie that will touch the hearts of both children and adults as well as bring audiences to the edge of their seats,"[1.3787171  1.0191575  0.9258795  0.8805195  0.8607143  0.6589292
 0.57550013]"
1439,1439,test_1005,test,0,negative,to and a sermonizing lifeless teenage dullards,a sermonizing and lifeless paean to teenage dullards,"[ 1.4242742   0.08153659  0.00841652 -0.12568891 -0.26038894 -0.282224
 -1.5651896 ]"
169,169,test_1060,test,0,negative,such thrown majorly keep class ham the,ritchie s treatment of the class reversal is majorly ham fisted from the repetitive manifestos that keep getting thrown in people s faces to the fact amber is such a joke,[2.7443426 2.4727705 1.9538977 1.9210492 1.8193954 1.3731022 1.3638039]
213,213,test_1647,test,0,negative,costumey almost far blood it you stops,the movie is as far as you can get from racy to the point where it almost stops the blood flow to your brain it has a dull costumey feel,"[2.064981   1.9770617  1.5873988  1.5266945  1.3256643  0.8087571
 0.78260046]"
1128,1128,test_953,test,0,negative,discovery channel night late action the between,like channel surfing between the discovery channel and a late night made for cable action movie,"[1.2217638  1.1902677  0.9481044  0.77462757 0.71728694 0.69063914
 0.2877201 ]"
332,332,test_179,test,1,positive,questing gripping a so becomes a at,a somewhat crudely constructed but gripping questing look at a person so racked with self loathing he becomes an enemy to his own race,"[1.4692484  0.8402395  0.7358444  0.42503124 0.36897665 0.20928779
 0.15522914]"
440,440,test_791,test,1,positive,of remembered one will to australia a,a stunning piece of visual poetry that will hopefully be remembered as one of the most important stories to be told in australia s film history,[2.3231573 1.8498694 1.8109065 1.5810078 1.5580233 1.1609638 1.0868844]
1239,1239,test_822,test,1,positive,than the more powers team question a,the powers team has fashioned a comedy with more laughs than many no question,"[ 0.8335903   0.3047883   0.30366853  0.27932164  0.0737477   0.06548283
 -0.05621901]"
7,7,test_810,test,1,positive,with us cynical himself even picture all,throwing caution to the wind with an invitation to the hedonist in us all nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another,[1.6977586 1.4822606 1.4241314 1.3382022 1.277971  1.1832073 1.0176523]
12,12,test_1116,test,0,negative,a a incoherent of movie dreary mess,a dreary incoherent self indulgent mess of a movie in which a bunch of pompous windbags drone on inanely for two hours a cacophony of pretentious meaningless prattle,[2.1092885 1.9398295 1.7827148 1.2985592 1.1737225 1.0813441 0.9943096]
416,416,test_26,test,1,positive,of unfortunately if way rated think the,if there s a way to effectively teach kids about the dangers of drugs i think it s in projects like the unfortunately r rated paid,"[1.9089782  1.7192235  1.6794932  1.2557102  1.1232451  0.88754094
 0.8190289 ]"
788,788,test_1460,test,0,negative,hysterical line literally yet thin the a,a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face,"[1.3792931  1.2391346  1.1837252  1.0975083  0.9278488  0.5006284
 0.46824563]"
1017,1017,test_191,test,1,positive,performance in 1995 work her haynes with,moore s performance impresses almost as much as her work with haynes in 1995 s safe,"[1.9156137  1.304514   0.887674   0.7783192  0.6207671  0.4922388
 0.22171319]"
1061,1061,test_1526,test,0,negative,80 feels clocks long film this at,this extremely unfunny film clocks in at 80 minutes but feels twice as long,"[ 0.52724034  0.38007048 -0.23987894 -0.26888886 -0.3176976  -0.3274711
 -0.46122593]"
1327,1327,test_1392,test,0,negative,overstuffed of compendium teen an dogma catholic,an overstuffed compendium of teen catholic movie dogma,"[ 1.5425223   0.48730212  0.2778014   0.07830632 -0.30667555 -0.9106139
 -1.0925756 ]"
269,269,test_718,test,1,positive,unsettling an offers controversial effort and gorgeous,though the controversial korean filmmaker s latest effort is not for all tastes it offers gorgeous imagery effective performances and an increasingly unsettling sense of foreboding,"[3.2756624  2.0538538  1.7483672  1.1813148  0.84717834 0.8304171
 0.7783784 ]"
30,30,test_1615,test,0,negative,as the woo has and a squandered,this is a great subject for a movie but hollywood has squandered the opportunity using it as a prop for warmed over melodrama and the kind of choreographed mayhem that director john woo has built his career on,"[1.9372506  1.8674659  1.5172058  1.3543528  1.0333959  0.8398875
 0.75985074]"
805,805,test_1688,test,0,negative,may just make an be swipe take,it may be an easy swipe to take but this barbershop just does n t make the cut,"[1.717712   1.6668867  1.2694446  1.2445077  0.9707921  0.66496116
 0.47098455]"
944,944,test_1704,test,0,negative,bolly but tries fuse a holly masala,a movie that tries to fuse the two woods but winds up a bolly holly masala mess,[2.814063  2.1611392 1.6486722 1.5477839 1.085251  0.9457422 0.9003092]
625,625,test_1002,test,0,negative,of is overloads sugary but bits story,the story is naturally poignant but first time screenwriter paul pender overloads it with sugary bits of business,"[1.6563467  1.3868232  1.0131956  0.99642754 0.6057269  0.6004537
 0.54586583]"
196,196,test_892,test,0,negative,and an time interested sade and self,this time out sade is an unsettlingly familiar figure in turns loyal and deceitful responsible and reckless idealistically selfless and coldly self interested,"[1.709147   1.5953363  1.0771819  0.9097628  0.8807141  0.81476873
 0.48509878]"
1329,1329,test_1396,test,0,negative,avoid to to them in future remember,these are names to remember in order to avoid them in the future,"[1.8845491  1.4227471  1.3359568  0.98491687 0.94411385 0.23283073
 0.12501532]"
1144,1144,test_1416,test,0,negative,could more s and it been for,there s an audience for it but it could have been funnier and more innocent,"[2.2992349  0.9012542  0.7962952  0.78636765 0.77138484 0.66381407
 0.5303038 ]"
1534,1534,test_392,test,1,positive,that talent real if an flawed indicates,an impressive if flawed effort that indicates real talent,"[ 1.86771     1.1498648   0.2450157   0.09726708 -0.22730225 -0.36074424
 -0.5382874 ]"
510,510,test_1407,test,0,negative,hinged in is knees spit in funny,the humor is hinged on the belief that knees in the crotch elbows in the face and spit in the eye are inherently funny,"[1.6881199  1.4208733  1.2284096  1.088303   0.97278637 0.9608081
 0.8420173 ]"
718,718,test_1716,test,1,positive,keeps film the until well surprisingly things,the film is surprisingly well directed by brett ratner who keeps things moving well at least until the problematic third act,"[0.9639038  0.63896763 0.6049541  0.4878727  0.4756398  0.24600299
 0.12235992]"
731,731,test_177,test,1,positive,entertainment lightens all without your a as,as an entertainment the movie keeps you diverted and best of all it lightens your wallet without leaving a sting,"[1.1440094  0.93156755 0.9000074  0.8198645  0.68368655 0.6006675
 0.55374676]"
123,123,test_1196,test,0,negative,fly too by the run under has,too loud too long and too frantic by half die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over tunnel under or barrel through,[1.903635  1.4665866 1.4060354 1.2090704 1.1838899 1.0681498 1.0443223]
162,162,test_669,test,1,positive,real compelling thinking be moviegoers enjoy questions,the film s real appeal wo n t be to clooney fans or adventure buffs but to moviegoers who enjoy thinking about compelling questions with no easy answers,"[2.5390246  1.994898   1.6743137  1.5138366  1.4897833  1.1823751
 0.94066197]"
1149,1149,test_1626,test,0,negative,of just is handful t lines there,beyond a handful of mildly amusing lines there just is n t much to laugh at,"[2.1113539  1.5806789  1.5602369  1.2662914  0.7701561  0.5972078
 0.46713832]"
617,617,test_863,test,1,positive,into and to treads few dare delve,nolan bravely treads where few american films dare to delve into the world of ambivalence and ambiguity,"[1.5509174  1.3882347  1.2410247  0.7198705  0.7075372  0.46995366
 0.4336925 ]"
1435,1435,test_899,test,1,positive,period entertaining both and sturdy fraser caine,sturdy entertaining period drama both caine and fraser have their moments,"[ 1.337503    1.0562015   0.6383735   0.5585973   0.45095256  0.3860341
 -0.1290237 ]"
893,893,test_433,test,1,positive,byzantine functions as brain well libido the,a byzantine melodrama that stimulates the higher brain functions as well as the libido,"[ 1.7898796   0.7213482   0.5843149   0.35809413  0.23117045  0.21157539
 -0.2184007 ]"
1045,1045,test_725,test,1,positive,unfolds unusual to chew and slowly but,but it offers plenty to ponder and chew on as its unusual relationship slowly unfolds,"[2.2985377  1.758692   1.3939453  1.1638057  1.0374445  0.8339234
 0.79789937]"
465,465,test_172,test,1,positive,queen to have my gifts problem seemed,my goodness queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts,"[2.026327   1.5529827  1.4951046  1.0689051  0.5859772  0.52247435
 0.44977656]"
1438,1438,test_997,test,0,negative,at its junk greasiest this cinema is,this is junk food cinema at its greasiest,"[ 1.6067365   1.308751    1.0915086   0.95253754  0.76950365 -0.1443811
 -0.6246847 ]"
420,420,test_90,test,1,positive,ribbon 4 it the friends redneck pabst,4 friends 2 couples 2000 miles and all the pabst blue ribbon beer they can drink it s the ultimate redneck road trip,"[2.744459   1.5160775  1.4982358  1.4063662  0.76801366 0.6770135
 0.41962987]"
968,968,test_673,test,1,positive,lavishly coupled plot some highly some a,a highly intriguing thriller coupled with some ingenious plot devices and some lavishly built settings,"[1.940535   1.028045   0.45953405 0.30613276 0.25443587 0.19709007
 0.14324385]"
1280,1280,test_38,test,1,positive,gosling an that the else film amazing,gosling provides an amazing performance that dwarfs everything else in the film,"[ 1.9995534   1.0765103   0.71411127  0.6021458   0.395615    0.33213645
 -0.06133463]"
48,48,test_1069,test,0,negative,torture sledgehammers century that spanish her mad,focuses on joan s raging hormones and sledgehammers the audience with spanish inquisitions about her madness so much that i became mad that i wasted 123 minutes and 9 50 on this 21st century torture device,"[1.2986279  1.2364235  1.225221   1.015141   1.001342   0.9902764
 0.91670316]"
1221,1221,test_185,test,1,positive,unabashedly enjoyable story an true thoroughly schmaltzy,an unabashedly schmaltzy and thoroughly enjoyable true story,"[ 1.8515013   1.5805848   0.78761804  0.647666    0.36589524 -0.14159529
 -0.36119783]"
977,977,test_984,test,0,negative,the really part its hinges t glover,it s a film that hinges on its casting and glover really does n t fit the part,"[3.5295587  1.54049    1.2209878  0.6860796  0.6714275  0.557442
 0.48789978]"
1318,1318,test_1149,test,0,negative,piece work of nasty glibly an cynical,an unimaginative nasty glibly cynical piece of work,"[ 0.45497206  0.32472154  0.12621273 -0.50941455 -0.5679754  -0.57221496
 -1.250899  ]"
1007,1007,test_20,test,1,positive,the brings idealistic love in story latent,an idealistic love story that brings out the latent 15 year old romantic in everyone,[2.1581604 2.1114244 1.3318388 1.1001309 0.7390895 0.6419383 0.5524206]
1062,1062,test_1532,test,0,negative,through music than tells what other emerges,frustratingly dridi tells us nothing about el gallo other than what emerges through his music,"[ 2.1177027   1.1117492   0.9683772   0.7795485   0.33628792  0.07562537
 -0.06876249]"
250,250,test_1744,test,0,negative,flotsam it causing significant in despising bother,flotsam in the sea of moviemaking not big enough for us to worry about it causing significant harm and not smelly enough to bother despising,"[2.7291884  2.0187547  1.8090496  1.3544818  1.3137302  1.2250881
 0.77153826]"
1410,1410,test_1799,test,0,negative,enough extreme i are to these ops,i regret to report that these ops are just not extreme enough,"[2.2055101  1.7257398  0.90623385 0.6591353  0.6067844  0.29490557
 0.20244546]"
